pmid,title,mention_index,percent,percent_str,n,fraction_num,fraction_den,ci_level,ci_low,ci_high,context_snippet
32130233,Performance of Genotype MTBDRsl V2.0 over the Genotype MTBDRsl V1 for detection of second line drug resistance: An Indian perspective.,9,4.4,4.4,,,,,,,"ed 2 isolates in correctly identifying as XDR (5; 4.4%). Thus, concordance of second line Bactec MGIT-96"
32130233,Performance of Genotype MTBDRsl V2.0 over the Genotype MTBDRsl V1 for detection of second line drug resistance: An Indian perspective.,10,100.0,100,,,,,,,MGIT-960 with Genotype MTBDRsl V2.0 was similar (100%) for FQ detection but it has improvised the diagn
31742141,Prevalence of multidrug resistance tuberculosis in adult patients in India: A systematic review and meta-analysis.,0,95.0,95,,,,,,,ifferent MeSH words. Prevalence was reported with 95% confidence interval (CI). A separate analysis was
31742141,Prevalence of multidrug resistance tuberculosis in adult patients in India: A systematic review and meta-analysis.,1,3.0,3,,,,,,,"assessed by I MDR-TB prevalence in new cases were 3% (95% CI 2%-5%, I MDR-TB prevalence in previously"
31742141,Prevalence of multidrug resistance tuberculosis in adult patients in India: A systematic review and meta-analysis.,2,95.0,95,,,,,,,"ssed by I MDR-TB prevalence in new cases were 3% (95% CI 2%-5%, I MDR-TB prevalence in previously treat"
31742141,Prevalence of multidrug resistance tuberculosis in adult patients in India: A systematic review and meta-analysis.,3,2.0,2,,,,,,,"I MDR-TB prevalence in new cases were 3% (95% CI 2%-5%, I MDR-TB prevalence in previously treated pat"
31742141,Prevalence of multidrug resistance tuberculosis in adult patients in India: A systematic review and meta-analysis.,4,5.0,5,,,,,,,"MDR-TB prevalence in new cases were 3% (95% CI 2%-5%, I MDR-TB prevalence in previously treated patien"
31571455,"Socio-demographic Profile of MDR-TB and XDR-TB Patients Admitted in DR-TB Centre, North India.",0,20.0,20,,,,,,,"people developed TB in 2017. India accounted for 20 % of world cases. Globally, 3.5 % of new cases and"
31571455,"Socio-demographic Profile of MDR-TB and XDR-TB Patients Admitted in DR-TB Centre, North India.",1,3.5,3.5,,,,,,,"ndia accounted for 20 % of world cases. Globally, 3.5 % of new cases and 18% of previously treated cases"
31571455,"Socio-demographic Profile of MDR-TB and XDR-TB Patients Admitted in DR-TB Centre, North India.",2,18.0,18,,,,,,,"of world cases. Globally, 3.5 % of new cases and 18% of previously treated cases had MDR-TB. Correspon"
31571455,"Socio-demographic Profile of MDR-TB and XDR-TB Patients Admitted in DR-TB Centre, North India.",3,2.8,2.8,,,,,,,"s had MDR-TB. Corresponding figures for India are 2.8 % and 12 %. Among cases of MDR-TB in 2017, 8.5% wer"
31571455,"Socio-demographic Profile of MDR-TB and XDR-TB Patients Admitted in DR-TB Centre, North India.",4,12.0,12,,,,,,,"TB. Corresponding figures for India are 2.8 % and 12 %. Among cases of MDR-TB in 2017, 8.5% were estimat"
31571455,"Socio-demographic Profile of MDR-TB and XDR-TB Patients Admitted in DR-TB Centre, North India.",5,8.5,8.5,,,,,,,"re 2.8 % and 12 %. Among cases of MDR-TB in 2017, 8.5% were estimated to have XDR-TB. Drug resistant TB"
31571455,"Socio-demographic Profile of MDR-TB and XDR-TB Patients Admitted in DR-TB Centre, North India.",6,41.86,41.86,,,,,,,"DR-TB patients were analyzed, which revealed 293 (41.86 %) patients of MDR-TB and 23 (45.10 %) patients of"
31571455,"Socio-demographic Profile of MDR-TB and XDR-TB Patients Admitted in DR-TB Centre, North India.",7,45.1,45.10,,,,,,,revealed 293 (41.86 %) patients of MDR-TB and 23 (45.10 %) patients of XDR-TB in the age group of 15 to 25
31439176,"Epidemiological and behavioural correlates of drug-resistant tuberculosis in a Tertiary Care Centre, Delhi, India.",0,79.2,79.2,,,,,,,of 250 patients were included in the study; 198 (79.2%) with multidrug-resistant (MDR-TB) and 52 (20.8%)
31439176,"Epidemiological and behavioural correlates of drug-resistant tuberculosis in a Tertiary Care Centre, Delhi, India.",1,20.8,20.8,,,,,,,(79.2%) with multidrug-resistant (MDR-TB) and 52 (20.8%) with extensively drug-resistant TB (XDR-TB). Of
31439176,"Epidemiological and behavioural correlates of drug-resistant tuberculosis in a Tertiary Care Centre, Delhi, India.",2,66.0,66,,,,,,,"extensively drug-resistant TB (XDR-TB). Of these, 66% patients were male and 46% came from poor socioec"
31439176,"Epidemiological and behavioural correlates of drug-resistant tuberculosis in a Tertiary Care Centre, Delhi, India.",3,46.0,46,,,,,,,"TB (XDR-TB). Of these, 66% patients were male and 46% came from poor socioeconomic background. All the"
31439176,"Epidemiological and behavioural correlates of drug-resistant tuberculosis in a Tertiary Care Centre, Delhi, India.",4,32.0,32,,,,,,,before the current diagnosis of DR-TB. While 81 (32%) took treatment from private practitioner during
31439176,"Epidemiological and behavioural correlates of drug-resistant tuberculosis in a Tertiary Care Centre, Delhi, India.",5,58.0,58,,,,,,,"practitioner during the first episode of TB, 146 (58%) received treatment exclusively at government hea"
31439176,"Epidemiological and behavioural correlates of drug-resistant tuberculosis in a Tertiary Care Centre, Delhi, India.",6,87.0,87,,,,,,,clusively at government health facilities. Almost 87% of DR-TB patients were previously treated with ca
31439176,"Epidemiological and behavioural correlates of drug-resistant tuberculosis in a Tertiary Care Centre, Delhi, India.",7,35.0,35,,,,,,,CP. Irregularity of treatment was reported by 88 (35%) patients. The study explores the epidemiological
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,0,7.0,7,,,,,,,"exhibited a significant increase in positivity of 7% and 4% over ZN smear and LED-FM smear (p<0.05), r"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,1,4.0,4,,,,,,,"ed a significant increase in positivity of 7% and 4% over ZN smear and LED-FM smear (p<0.05), respecti"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,2,16.0,16,148.0,,,,,,crement in smear grade status (1+ or 2+ to 3+) of 16% over ZN smear and 20% over LED-FM smear. The sens
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,3,20.0,20,148.0,,,,,,status (1+ or 2+ to 3+) of 16% over ZN smear and 20% over LED-FM smear. The sensitivity of Mol-DST in
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,4,90.0,90,148.0,,,,,,"presumptive MDR-TB and XDR-TB cases (n = 148) was 90% for Rifampicin (95% confidence interval [CI], 78-"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,5,95.0,95,148.0,,,,,,"nd XDR-TB cases (n = 148) was 90% for Rifampicin (95% confidence interval [CI], 78-96%), 84% for Isonia"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,6,96.0,96,148.0,,,,,,"for Rifampicin (95% confidence interval [CI], 78-96%), 84% for Isoniazid (95% CI, 72-92%), 83% for Flu"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,7,84.0,84,148.0,,,,,,"ifampicin (95% confidence interval [CI], 78-96%), 84% for Isoniazid (95% CI, 72-92%), 83% for Fluoroqui"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,8,95.0,95,148.0,,,,,,"idence interval [CI], 78-96%), 84% for Isoniazid (95% CI, 72-92%), 83% for Fluoroquinolones (95% CI, 66"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,9,92.0,92,148.0,,,,,,"rval [CI], 78-96%), 84% for Isoniazid (95% CI, 72-92%), 83% for Fluoroquinolones (95% CI, 66-93%) and 7"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,10,83.0,83,148.0,,,,,,"CI], 78-96%), 84% for Isoniazid (95% CI, 72-92%), 83% for Fluoroquinolones (95% CI, 66-93%) and 75% for"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,11,95.0,95,,,,,,,"iazid (95% CI, 72-92%), 83% for Fluoroquinolones (95% CI, 66-93%) and 75% for Aminoglycosides (95% CI,"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,12,93.0,93,,,,,,,"CI, 72-92%), 83% for Fluoroquinolones (95% CI, 66-93%) and 75% for Aminoglycosides (95% CI, 35-97%), us"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,13,75.0,75,,,,,,,"%), 83% for Fluoroquinolones (95% CI, 66-93%) and 75% for Aminoglycosides (95% CI, 35-97%), using pheno"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,14,95.0,95,,,,,,,"nes (95% CI, 66-93%) and 75% for Aminoglycosides (95% CI, 35-97%), using phenotypic DST as the referenc"
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,15,97.0,97,,,,,,,", 66-93%) and 75% for Aminoglycosides (95% CI, 35-97%), using phenotypic DST as the reference standard."
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,16,93.0,93,,,,,,,s the reference standard. Test specificity was 88-93% and concordance was ~89-92% (κ value 0.8-0.9). Th
31408508,Development and evaluation of novel bio-safe filter paper-based kits for sputum microscopy and transport to directly detect Mycobacterium tuberculosis and associated drug resistance.,17,92.0,92,,,,,,,st specificity was 88-93% and concordance was ~89-92% (κ value 0.8-0.9). The patient-friendly kits desc
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,0,10.12,10.12,,349.0,3447.0,,,,e inclusion criteria. Ototoxicity was observed in 10.12% [349/3447] patients within 3.8 ± 2.6 months of tr
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,1,27.01,27.01,,121.0,448.0,,,,st-SLI initiation and ototoxicity was observed in 27.01% (121/448) patients in these five studies. Sensori
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,2,25.0,25.0,,1.0,4.0,,,,"three studies (high frequency loss: capreomycin, 25.0% [1/4 patients]; amikacin, 19.7% [12/61]; kanamyci"
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,3,19.7,19.7,,12.0,61.0,,,,"oss: capreomycin, 25.0% [1/4 patients]; amikacin, 19.7% [12/61]; kanamycin, 13.3% [22/166]; streptomycin,"
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,4,13.3,13.3,,22.0,166.0,,,,"/4 patients]; amikacin, 19.7% [12/61]; kanamycin, 13.3% [22/166]; streptomycin, 11.8% [2/17]; flat loss:"
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,5,11.8,11.8,,2.0,17.0,,,,"[12/61]; kanamycin, 13.3% [22/166]; streptomycin, 11.8% [2/17]; flat loss: amikacin, 8.2% [5/61]; strepto"
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,6,8.2,8.2,,5.0,61.0,,,,"streptomycin, 11.8% [2/17]; flat loss: amikacin, 8.2% [5/61]; streptomycin, 5.9% [1/17]; kanamycin 4.8%"
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,7,5.9,5.9,,1.0,17.0,,,,"; flat loss: amikacin, 8.2% [5/61]; streptomycin, 5.9% [1/17]; kanamycin 4.8% [8/166]). Most of the pati"
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,8,4.8,4.8,,8.0,166.0,,,,"8.2% [5/61]; streptomycin, 5.9% [1/17]; kanamycin 4.8% [8/166]). Most of the patients experiencing ototo"
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,9,49.6,49.6,,120.0,242.0,,,,encing ototoxicity were managed by discontinuing (49.6% [120/242]) or replacing SLI treatment (40.8% [49/
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,10,40.8,40.8,,49.0,120.0,,,,ing (49.6% [120/242]) or replacing SLI treatment (40.8% [49/120]). The study identified high prevalence o
31151497,Second-line injectable induced ototoxicity in drug resistant tuberculosis: A systematic review of Indian studies.,11,27.01,27.01,,,,,,,"en ototoxicity was monitored regularly using PTA (27.01%), warranting a need to develop unified guidelines"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,0,50.5,50.5,,52.0,103.0,,,,"ment outcomes. Out of 103 DRTB patients enrolled, 50.5% (52/103) patients were diagnosed with isoniazid m"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,1,67.3,67.3,,,,,,,52 isoniazid mono-resistant patients revealed:35 (67.3%) were males and 17 (32.7%) females. 27 (51.9%) pa
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,2,32.7,32.7,,,,,,,"t patients revealed:35 (67.3%) were males and 17 (32.7%) females. 27 (51.9%) patients were <30 years, 25"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,3,51.9,51.9,,34.0,52.0,,,,"35 (67.3%) were males and 17 (32.7%) females. 27 (51.9%) patients were <30 years, 25 (48.1%) being ≥30 ye"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,4,48.1,48.1,,34.0,52.0,,,,"females. 27 (51.9%) patients were <30 years, 25 (48.1%) being ≥30 years of age. All patients were negati"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,5,65.4,65.4,,34.0,52.0,,,,"f age. All patients were negative for HIV. 34/52 (65.4%) patients were declared cured, 15/52 were lost to"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,6,93.3,93.3,,14.0,15.0,,,,"tes were significantly better in females (14/15 = 93.3%), with only 1/15 LTFU, than males (20/34 = 58.8%"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,7,58.8,58.8,,20.0,34.0,,,,"93.3%), with only 1/15 LTFU, than males (20/34 = 58.8% cure, 14/34 = 41.2% LTFU), (p = 0.019). Patients"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,8,41.2,41.2,,14.0,34.0,,,,"/15 LTFU, than males (20/34 = 58.8% cure, 14/34 = 41.2% LTFU), (p = 0.019). Patients who were <30 years o"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,9,84.0,84,,21.0,25.0,,,,"age had significantly better cure rates (21/25 = 84%) with lesser LTFU's (4/25 = 16%), than those ≥30y"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,10,16.0,16,,4.0,25.0,,,,"re rates (21/25 = 84%) with lesser LTFU's (4/25 = 16%), than those ≥30years of age (13/24 = 54.2% cure,"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,11,54.2,54.2,,13.0,24.0,,,,"(4/25 = 16%), than those ≥30years of age (13/24 = 54.2% cure, 11/24 = 45.8% LTFU), (p = 0.032). Review of"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,12,45.8,45.8,,11.0,24.0,,,,"hose ≥30years of age (13/24 = 54.2% cure, 11/24 = 45.8% LTFU), (p = 0.032). Review of previous history of"
31151492,Isoniazid mono-resistant tuberculosis: Time to take it seriously.,13,78.8,78.8,,26.0,33.0,,,,"rimary isoniazid mono-resistant patients (26/33 = 78.8%), than those with previous history of being LTFU("
31114100,"A Survey of Medical Professionals in an Apex Tertiary Care Hospital to Assess Awareness, Interest, Practices, and Knowledge in Palliative Care: A Descriptive Cross-sectional Study.",0,56.0,56,,,,,,,"ledge of palliative care. Out of 186 respondents, 56% had not received any basic training in palliative"
31114100,"A Survey of Medical Professionals in an Apex Tertiary Care Hospital to Assess Awareness, Interest, Practices, and Knowledge in Palliative Care: A Descriptive Cross-sectional Study.",1,81.0,81,,,,,,,t received any basic training in palliative care. 81% wanted palliative care education to be included i
31114100,"A Survey of Medical Professionals in an Apex Tertiary Care Hospital to Assess Awareness, Interest, Practices, and Knowledge in Palliative Care: A Descriptive Cross-sectional Study.",2,77.0,77,,,,,,,most common barrier in learning palliative care. 77% respondents had no idea about home based palliati
31114100,"A Survey of Medical Professionals in an Apex Tertiary Care Hospital to Assess Awareness, Interest, Practices, and Knowledge in Palliative Care: A Descriptive Cross-sectional Study.",3,50.8,50.8,,,,,,,o idea about home based palliative care services. 50.8% patients dies in hospital in their terminal stage
31114100,"A Survey of Medical Professionals in an Apex Tertiary Care Hospital to Assess Awareness, Interest, Practices, and Knowledge in Palliative Care: A Descriptive Cross-sectional Study.",4,88.0,88,,,,,,,atients dies in hospital in their terminal stage. 88% were interested in learning safe opioid practices
31114100,"A Survey of Medical Professionals in an Apex Tertiary Care Hospital to Assess Awareness, Interest, Practices, and Knowledge in Palliative Care: A Descriptive Cross-sectional Study.",5,89.8,89.8,,,,,,,ested in learning safe opioid practices. Although 89.8% were aware of the need of palliative care in meta
31114100,"A Survey of Medical Professionals in an Apex Tertiary Care Hospital to Assess Awareness, Interest, Practices, and Knowledge in Palliative Care: A Descriptive Cross-sectional Study.",6,50.0,50,,,,,,,alliative care in metastatic cancer but less than 50% were aware of the fact that palliative care is al
30797290,Catastrophic costs of treating drug resistant TB patients in a tertiary care hospital in India.,0,70.0,70,,,,,,,Private healthcare is choice of point of care for 70% of Indians. Multidrug resistant tuberculosis (MDR
30797290,Catastrophic costs of treating drug resistant TB patients in a tertiary care hospital in India.,1,37.0,37,,,,,,,or EPTB. The major expense was due to drug costs (37%) while consultation fees were only 5%. Annual ind
30797290,Catastrophic costs of treating drug resistant TB patients in a tertiary care hospital in India.,2,5.0,5,,,,,,,rug costs (37%) while consultation fees were only 5%. Annual individual income for the cohort ranged f
30797290,Catastrophic costs of treating drug resistant TB patients in a tertiary care hospital in India.,3,2.56,2.56,,34.0,50.0,,,,"0). On average, the cost of treatment ranged from 2.56% to 180.34% of the annual family income. 34/50 (68"
30797290,Catastrophic costs of treating drug resistant TB patients in a tertiary care hospital in India.,5,68.0,68,,34.0,50.0,,,,6% to 180.34% of the annual family income. 34/50 (68%) had total costs greater than 20% of annual famil
30797290,Catastrophic costs of treating drug resistant TB patients in a tertiary care hospital in India.,6,20.0,20,,39.0,50.0,,,,income. 34/50 (68%) had total costs greater than 20% of annual family income and 39/50 (78%) had total
30797290,Catastrophic costs of treating drug resistant TB patients in a tertiary care hospital in India.,7,78.0,78,,39.0,50.0,,,,eater than 20% of annual family income and 39/50 (78%) had total costs greater than 10% of annual famil
30797290,Catastrophic costs of treating drug resistant TB patients in a tertiary care hospital in India.,8,10.0,10,,39.0,50.0,,,,come and 39/50 (78%) had total costs greater than 10% of annual family income. The number of patients w
30797290,Catastrophic costs of treating drug resistant TB patients in a tertiary care hospital in India.,9,40.0,40,,39.0,50.0,,,,income. The number of patients with total costs >40% of total family income was 22. MDR-TB in the priv
30675322,Rapid detection of multidrug resistant tuberculosis in respiratory specimens at a tertiary care centre in south coastal Karnataka using Genotype MTBDR plus assay.,0,19.53,19.53,,,,,,,"ed of MDR-TB were tested by GenoType MTBDR Fifty (19.53%) isolates were found MDR, 32 (12.50%) isolates we"
30675322,Rapid detection of multidrug resistant tuberculosis in respiratory specimens at a tertiary care centre in south coastal Karnataka using Genotype MTBDR plus assay.,1,12.5,12.50,,,,,,,"MTBDR Fifty (19.53%) isolates were found MDR, 32 (12.50%) isolates were found mono-resistant to isoniazid"
30675322,Rapid detection of multidrug resistant tuberculosis in respiratory specimens at a tertiary care centre in south coastal Karnataka using Genotype MTBDR plus assay.,2,5.86,5.86,,,,,,,es were found mono-resistant to isoniazid and 15 (5.86%) isolates were found mono-resistant to rifampicin
30675322,Rapid detection of multidrug resistant tuberculosis in respiratory specimens at a tertiary care centre in south coastal Karnataka using Genotype MTBDR plus assay.,3,4.3,4.3,,,,,,,"nd mono-resistant to rifampicin. Eleven isolates (4.3%) were found NTM. Mutation in codon S531L, S315T1"
30668857,Genetic diversity of Mycobacterium tuberculosis Central Asian Strain isolates from Nepal and comparison with neighboring countries.,0,23.3,23.3,,,,,,,"composed of 14 isolates with a clustering rate of 23.3%, suggesting ongoing transmissions. Based on MST d"
30611735,"Spoligotyping, phenotypic and genotypic characterization of katG, rpoB gene of M. tuberculosis isolates from Sahariya tribe of Madhya Pradesh India.",0,12.6,12.6,,,,,,,"ug susceptibility test identified high incidence (12.6%) of isoniazid-resistant tuberculosis, while 4.85%"
30611735,"Spoligotyping, phenotypic and genotypic characterization of katG, rpoB gene of M. tuberculosis isolates from Sahariya tribe of Madhya Pradesh India.",1,4.85,4.85,,,,,,,"12.6%) of isoniazid-resistant tuberculosis, while 4.85% isolates were multi drug resistant (MDR). Further"
30611735,"Spoligotyping, phenotypic and genotypic characterization of katG, rpoB gene of M. tuberculosis isolates from Sahariya tribe of Madhya Pradesh India.",2,8.7,8.7,,,,,,,urther genotyping of drug target genes identified 8.7% of isoniazid-R isolates to have a mutation at kat
30611735,"Spoligotyping, phenotypic and genotypic characterization of katG, rpoB gene of M. tuberculosis isolates from Sahariya tribe of Madhya Pradesh India.",3,3.8,3.8,,,,,,,"lates to have a mutation at katG codon 463, while 3.8% isolates showed mutations at two sites, katG codo"
30611735,"Spoligotyping, phenotypic and genotypic characterization of katG, rpoB gene of M. tuberculosis isolates from Sahariya tribe of Madhya Pradesh India.",4,3.85,3.85,,,,,,,"In case of MDR-TB isolates, all from CAS lineage, 3.85% had mutations on katG and rpoB genes, at codon 46"
30611735,"Spoligotyping, phenotypic and genotypic characterization of katG, rpoB gene of M. tuberculosis isolates from Sahariya tribe of Madhya Pradesh India.",5,0.97,0.97,,,,,,,", at codon 463 and codon 526, respectively, while 0.97% isolates were harbouring mutations at codons 315,"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",0,14.2,14.2,,7.0,100.0,,,,"B, and past TB (recurrent cases). Total 29 cases (14.2%) had recurrence (17.7/100,000 population) with si"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",1,50.0,50.0,,7.0,100.0,,,,"high fraction for alternate residence (Recurrent: 50.0%, Non-recurrent: 47.4%; p = 0.001), Multi-drug res"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",2,47.4,47.4,,7.0,100.0,,,,"rnate residence (Recurrent: 50.0%, Non-recurrent: 47.4%; p = 0.001), Multi-drug resistance (MDR) TB (Recu"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",3,13.8,13.8,,,,,,,".001), Multi-drug resistance (MDR) TB (Recurrent: 13.8%, Non-recurrent: 2.3%; p = 0.003), and sputum nega"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",4,2.3,2.3,,,,,,,"stance (MDR) TB (Recurrent: 13.8%, Non-recurrent: 2.3%; p = 0.003), and sputum negative patients (Recurr"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",5,51.7,51.7,,,,,,,"0.003), and sputum negative patients (Recurrent: 51.7%, Non-recurrent: 14.5%; p = 0.000). Non-recurrent"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",6,14.5,14.5,,,,,,,"gative patients (Recurrent: 51.7%, Non-recurrent: 14.5%; p = 0.000). Non-recurrent cases had significantl"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",7,48.3,48.3,,,,,,,"gh fraction for sputum positive cases (Recurrent: 48.3%, Non-recurrent: 72.1%; p = 0.011), and extra-pulm"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",8,72.1,72.1,,,,,,,"positive cases (Recurrent: 48.3%, Non-recurrent: 72.1%; p = 0.011), and extra-pulmonary TB (Recurrent: 0"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",9,0.0,00.0,,,,,,,"%; p = 0.011), and extra-pulmonary TB (Recurrent: 00.0%, Non-recurrent: 13.4%; p = 0.036). MFA observed a"
30522617,"Delineating the factors associated with recurrence of tuberculosis in programmatic settings of rural health block, Himachal Pradesh, India.",10,13.4,13.4,,,,,,,"ra-pulmonary TB (Recurrent: 00.0%, Non-recurrent: 13.4%; p = 0.036). MFA observed all significant one-way"
30531028,Profile of drug-resistant-conferring mutations among new and previously treated pulmonary tuberculosis cases from Aligarh region of Northern India.,0,11.02,11.02,,,,,,,"sly treated cases by GenoType MDR-TB was detected 11.02%, 20.03% in new and previously treated cases. Amon"
30531028,Profile of drug-resistant-conferring mutations among new and previously treated pulmonary tuberculosis cases from Aligarh region of Northern India.,1,20.03,20.03,,,,,,,"ted cases by GenoType MDR-TB was detected 11.02%, 20.03% in new and previously treated cases. Among MDR-TB"
30531028,Profile of drug-resistant-conferring mutations among new and previously treated pulmonary tuberculosis cases from Aligarh region of Northern India.,2,71.43,71.43,,,,,,,"s the most common mutation detected in rpoB gene; 71.43% in new, and 72.17% in previously treated cases. S"
30531028,Profile of drug-resistant-conferring mutations among new and previously treated pulmonary tuberculosis cases from Aligarh region of Northern India.,3,72.17,72.17,,,,,,,"utation detected in rpoB gene; 71.43% in new, and 72.17% in previously treated cases. S315T1 was the most"
30531028,Profile of drug-resistant-conferring mutations among new and previously treated pulmonary tuberculosis cases from Aligarh region of Northern India.,4,100.0,100,,,,,,,was the most common mutation noted in katG gene; 100% in new and 81.74% in previously treated. While in
30531028,Profile of drug-resistant-conferring mutations among new and previously treated pulmonary tuberculosis cases from Aligarh region of Northern India.,5,81.74,81.74,,,,,,,"mmon mutation noted in katG gene; 100% in new and 81.74% in previously treated. While in hA gene, it was C"
30531028,Profile of drug-resistant-conferring mutations among new and previously treated pulmonary tuberculosis cases from Aligarh region of Northern India.,6,7.8,7.8,,,,,,,"reviously treated. While in hA gene, it was C15T (7.8%) among previously treated cases. MDR-TB has high"
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,0,2.1,2.1,,,,,,,proportion of multidrug-resistant TB (MDR-TB) is 2.1% (in new TB cases) and 15% (in previously treated
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,1,15.0,15,,,,,,,sistant TB (MDR-TB) is 2.1% (in new TB cases) and 15% (in previously treated cases). Programmatic manag
30319946,Evaluation of treatment outcome and adverse drug reaction of directly observed treatment (DOT) plus regimen in multidrug-resistant tuberculosis (MDR-TB) patients at district tuberculosis centre Rajkot.,2,64.81,64.81,,,,,,,nalysis. Of total 108 patients majority patients (64.81%) were in young (20-39 years) with m:f: 2:1. All M
