region,sex,year,ghecause,causename,deaths,rank_deaths
4_HI,2,2019,1550,Falls,66337.7933,14
4_HI,2,2019,730,Ovary cancer,56445.7371,15
4_HI,2,2020,1130,Ischaemic heart disease,814713.2352,1
4_HI,2,2020,950,Alzheimer disease and other dementias,551095.0351,2
4_HI,2,2020,1140,Stroke,459032.1111,3
4_HI,2,2020,395,COVID-19,457020.3717,4
4_HI,2,2020,1180,Chronic obstructive pulmonary disease,219830.178,5
4_HI,2,2020,680,"Trachea, bronchus, lung cancers",214547.2915,6
4_HI,2,2020,700,Breast cancer,197320.3794,7
4_HI,2,2020,390,Lower respiratory infections,178313.9918,8
4_HI,2,2020,1120,Hypertensive heart disease,174413.0209,9
4_HI,2,2020,1270,Kidney diseases,156380.0166,10
4_HI,2,2020,650,Colon and rectum cancers,155347.9575,11
4_HI,2,2020,800,Diabetes mellitus,106037.7373,12
4_HI,2,2020,670,Pancreas cancer,105899.3602,13
4_HI,2,2020,1550,Falls,69668.3807,14
4_HI,2,2020,760,"Lymphomas, multiple myeloma",68427.55786,15
4_HI,2,2021,1130,Ischaemic heart disease,824559.4849,1
4_HI,2,2021,950,Alzheimer disease and other dementias,536950.5813,2
4_HI,2,2021,395,COVID-19,534988.9573,3
4_HI,2,2021,1140,Stroke,457403.893,4
4_HI,2,2021,1180,Chronic obstructive pulmonary disease,222457.8487,5
4_HI,2,2021,680,"Trachea, bronchus, lung cancers",217308.1969,6
4_HI,2,2021,700,Breast cancer,198660.4177,7
4_HI,2,2021,1120,Hypertensive heart disease,176106.846,8
4_HI,2,2021,390,Lower respiratory infections,169665.9405,9
4_HI,2,2021,1270,Kidney diseases,161390.6624,10
4_HI,2,2021,650,Colon and rectum cancers,156990.2956,11
4_HI,2,2021,670,Pancreas cancer,107899.3725,12
4_HI,2,2021,800,Diabetes mellitus,104240.6463,13
4_HI,2,2021,1550,Falls,73130.60346,14
4_HI,2,2021,760,"Lymphomas, multiple myeloma",68467.23443,15
4_HI,3,2000,1130,Ischaemic heart disease,2056175.705,1
4_HI,3,2000,1140,Stroke,994102.4776,2
4_HI,3,2000,680,"Trachea, bronchus, lung cancers",504835.4648,3
4_HI,3,2000,1180,Chronic obstructive pulmonary disease,415793.092,4
4_HI,3,2000,390,Lower respiratory infections,377312.1404,5
4_HI,3,2000,650,Colon and rectum cancers,291158.0338,6
4_HI,3,2000,950,Alzheimer disease and other dementias,216933.4446,7
4_HI,3,2000,800,Diabetes mellitus,183489.6751,8
4_HI,3,2000,700,Breast cancer,177540.1901,9
4_HI,3,2000,640,Stomach cancer,172089.77,10
4_HI,3,2000,1270,Kidney diseases,165626.1536,11
4_HI,3,2000,1530,Road injury,151611.4104,12
4_HI,3,2000,1230,Cirrhosis of the liver,149227.2693,13
4_HI,3,2000,1610,Self-harm,149159.8174,14
4_HI,3,2000,740,Prostate cancer,131591.1247,15
4_HI,3,2019,1130,Ischaemic heart disease,1690371.024,1
4_HI,3,2019,1140,Stroke,788112.9031,2
4_HI,3,2019,950,Alzheimer disease and other dementias,783946.879,3
4_HI,3,2019,680,"Trachea, bronchus, lung cancers",574203.9771,4
4_HI,3,2019,1180,Chronic obstructive pulmonary disease,497616.5858,5
4_HI,3,2019,390,Lower respiratory infections,418000.4128,6
4_HI,3,2019,650,Colon and rectum cancers,337764.8875,7
4_HI,3,2019,1270,Kidney diseases,286421.5293,8
4_HI,3,2019,1120,Hypertensive heart disease,262124.8662,9
4_HI,3,2019,670,Pancreas cancer,208377.7325,10
4_HI,3,2019,700,Breast cancer,198727.9462,11
4_HI,3,2019,800,Diabetes mellitus,197947.9642,12
4_HI,3,2019,740,Prostate cancer,160654.489,13
4_HI,3,2019,1610,Self-harm,159436.6874,14
4_HI,3,2019,1230,Cirrhosis of the liver,157872.7512,15
4_HI,3,2020,1130,Ischaemic heart disease,1729971.252,1
4_HI,3,2020,395,COVID-19,995617.8448,2
4_HI,3,2020,950,Alzheimer disease and other dementias,824171.7585,3
4_HI,3,2020,1140,Stroke,811908.1233,4
4_HI,3,2020,680,"Trachea, bronchus, lung cancers",568655.432,5
4_HI,3,2020,1180,Chronic obstructive pulmonary disease,473942.133,6
4_HI,3,2020,390,Lower respiratory infections,372973.5572,7
4_HI,3,2020,650,Colon and rectum cancers,337586.875,8
4_HI,3,2020,1270,Kidney diseases,303755.0311,9
4_HI,3,2020,1120,Hypertensive heart disease,298402.49,10
4_HI,3,2020,800,Diabetes mellitus,222634.9102,11
4_HI,3,2020,670,Pancreas cancer,213647.1816,12
4_HI,3,2020,700,Breast cancer,199526.0483,13
4_HI,3,2020,1230,Cirrhosis of the liver,170422.6744,14
4_HI,3,2020,740,Prostate cancer,164001.025,15
4_HI,3,2021,1130,Ischaemic heart disease,1749943.576,1
4_HI,3,2021,395,COVID-19,1197117.67,2
4_HI,3,2021,1140,Stroke,810901.677,3
4_HI,3,2021,950,Alzheimer disease and other dementias,806626.2702,4
4_HI,3,2021,680,"Trachea, bronchus, lung cancers",568903.7088,5
4_HI,3,2021,1180,Chronic obstructive pulmonary disease,474420.8885,6
4_HI,3,2021,390,Lower respiratory infections,353808.6795,7
4_HI,3,2021,650,Colon and rectum cancers,339633.9507,8
4_HI,3,2021,1270,Kidney diseases,312704.5673,9
4_HI,3,2021,1120,Hypertensive heart disease,301881.1132,10
4_HI,3,2021,800,Diabetes mellitus,220469.0457,11
4_HI,3,2021,670,Pancreas cancer,217473.325,12
4_HI,3,2021,700,Breast cancer,200785.4075,13
4_HI,3,2021,1230,Cirrhosis of the liver,180089.7371,14
4_HI,3,2021,740,Prostate cancer,164553.5047,15
5_Emr,1,2000,1130,Ischaemic heart disease,232580.3462,1
5_Emr,1,2000,390,Lower respiratory infections,126557.7413,2
5_Emr,1,2000,1140,Stroke,124403.7366,3
5_Emr,1,2000,500,Preterm birth complications,115937.8642,4
5_Emr,1,2000,110,Diarrhoeal diseases,99011.75345,5
5_Emr,1,2000,510,Birth asphyxia and birth trauma,93642.84232,6
5_Emr,1,2000,1530,Road injury,67949.23288,7
5_Emr,1,2000,150,Measles,63631.11,8
5_Emr,1,2000,1180,Chronic obstructive pulmonary disease,56083.43167,9
5_Emr,1,2000,30,Tuberculosis,55796.21443,10
5_Emr,1,2000,1230,Cirrhosis of the liver,50657.49914,11
5_Emr,1,2000,1400,Congenital anomalies,39037.21423,12
5_Emr,1,2000,1120,Hypertensive heart disease,30936.58524,13
5_Emr,1,2000,1270,Kidney diseases,30197.56232,14
5_Emr,1,2000,800,Diabetes mellitus,26271.35101,15
5_Emr,1,2019,1130,Ischaemic heart disease,378167.022,1
5_Emr,1,2019,1140,Stroke,163987.7705,2
5_Emr,1,2019,500,Preterm birth complications,107273.175,3
5_Emr,1,2019,390,Lower respiratory infections,106919.267,4
5_Emr,1,2019,1630,Collective violence and legal intervention,95522.95902,5
5_Emr,1,2019,1530,Road injury,93965.49254,6
5_Emr,1,2019,510,Birth asphyxia and birth trauma,74372.97624,7
5_Emr,1,2019,1180,Chronic obstructive pulmonary disease,70287.23099,8
5_Emr,1,2019,1230,Cirrhosis of the liver,65303.76855,9
5_Emr,1,2019,1270,Kidney diseases,59441.87347,10
5_Emr,1,2019,1400,Congenital anomalies,57519.426,11
5_Emr,1,2019,800,Diabetes mellitus,54599.45103,12
5_Emr,1,2019,1120,Hypertensive heart disease,51919.54214,13
5_Emr,1,2019,110,Diarrhoeal diseases,51631.2601,14
5_Emr,1,2019,30,Tuberculosis,43299.93996,15
5_Emr,1,2020,1130,Ischaemic heart disease,395898.5447,1
5_Emr,1,2020,395,COVID-19,252688.4643,2
5_Emr,1,2020,1140,Stroke,174347.3342,3
5_Emr,1,2020,500,Preterm birth complications,105546.2655,4
5_Emr,1,2020,390,Lower respiratory infections,101572.6025,5
5_Emr,1,2020,1530,Road injury,83489.08097,6
5_Emr,1,2020,1180,Chronic obstructive pulmonary disease,75393.12162,7
5_Emr,1,2020,510,Birth asphyxia and birth trauma,72896.08446,8
5_Emr,1,2020,1230,Cirrhosis of the liver,64447.22139,9
5_Emr,1,2020,1270,Kidney diseases,62170.74863,10
5_Emr,1,2020,800,Diabetes mellitus,58294.78956,11
5_Emr,1,2020,1400,Congenital anomalies,56841.3726,12
5_Emr,1,2020,1630,Collective violence and legal intervention,56102.20631,13
5_Emr,1,2020,1120,Hypertensive heart disease,54550.18508,14
5_Emr,1,2020,110,Diarrhoeal diseases,48568.25818,15
5_Emr,1,2021,1130,Ischaemic heart disease,375271.9585,1
5_Emr,1,2021,395,COVID-19,361784.2546,2
5_Emr,1,2021,1140,Stroke,162211.444,3
5_Emr,1,2021,500,Preterm birth complications,103453.5574,4
5_Emr,1,2021,390,Lower respiratory infections,95383.14661,5
5_Emr,1,2021,1530,Road injury,93244.4524,6
5_Emr,1,2021,510,Birth asphyxia and birth trauma,71396.77702,7
5_Emr,1,2021,1180,Chronic obstructive pulmonary disease,68545.32305,8
5_Emr,1,2021,1630,Collective violence and legal intervention,64669.61876,9
5_Emr,1,2021,1230,Cirrhosis of the liver,62596.26169,10
5_Emr,1,2021,1270,Kidney diseases,59298.45756,11
5_Emr,1,2021,800,Diabetes mellitus,55258.34318,12
5_Emr,1,2021,1400,Congenital anomalies,55171.68309,13
5_Emr,1,2021,1120,Hypertensive heart disease,50589.90546,14
5_Emr,1,2021,30,Tuberculosis,46469.60492,15
5_Emr,2,2000,1130,Ischaemic heart disease,198451.15,1
5_Emr,2,2000,1140,Stroke,133192.8507,2
5_Emr,2,2000,390,Lower respiratory infections,111141.7893,3
5_Emr,2,2000,500,Preterm birth complications,93678.5943,4
5_Emr,2,2000,110,Diarrhoeal diseases,91978.86262,5
5_Emr,2,2000,510,Birth asphyxia and birth trauma,75411.16155,6
5_Emr,2,2000,150,Measles,54968.82611,7
5_Emr,2,2000,1230,Cirrhosis of the liver,51612.55831,8
5_Emr,2,2000,420,Maternal conditions,48996.13835,9
5_Emr,2,2000,30,Tuberculosis,46044.61233,10
5_Emr,2,2000,1120,Hypertensive heart disease,41482.5344,11
5_Emr,2,2000,1400,Congenital anomalies,34293.63779,12
5_Emr,2,2000,800,Diabetes mellitus,32372.92299,13
5_Emr,2,2000,1270,Kidney diseases,29828.6452,14
5_Emr,2,2000,1180,Chronic obstructive pulmonary disease,28664.5498,15
5_Emr,2,2019,1130,Ischaemic heart disease,339541.2072,1
5_Emr,2,2019,1140,Stroke,197713.0476,2
5_Emr,2,2019,390,Lower respiratory infections,90289.78801,3
5_Emr,2,2019,500,Preterm birth complications,84623.7725,4
5_Emr,2,2019,800,Diabetes mellitus,75755.60061,5
5_Emr,2,2019,1120,Hypertensive heart disease,68365.51716,6
5_Emr,2,2019,1270,Kidney diseases,67323.65685,7
5_Emr,2,2019,1230,Cirrhosis of the liver,63253.03098,8
5_Emr,2,2019,510,Birth asphyxia and birth trauma,58499.87323,9
5_Emr,2,2019,700,Breast cancer,49076.23392,10
5_Emr,2,2019,1400,Congenital anomalies,49021.03756,11
5_Emr,2,2019,110,Diarrhoeal diseases,47658.19985,12
5_Emr,2,2019,1180,Chronic obstructive pulmonary disease,44977.62935,13
5_Emr,2,2019,420,Maternal conditions,38339.61028,14
5_Emr,2,2019,30,Tuberculosis,36727.27514,15
5_Emr,2,2020,1130,Ischaemic heart disease,346435.1522,1
5_Emr,2,2020,1140,Stroke,201881.1842,2
5_Emr,2,2020,395,COVID-19,181883.3396,3
5_Emr,2,2020,390,Lower respiratory infections,84211.91172,4
5_Emr,2,2020,500,Preterm birth complications,83061.61781,5
5_Emr,2,2020,800,Diabetes mellitus,77870.1295,6
5_Emr,2,2020,1120,Hypertensive heart disease,69463.02052,7
5_Emr,2,2020,1270,Kidney diseases,68617.42417,8
5_Emr,2,2020,1230,Cirrhosis of the liver,62954.8559,9
5_Emr,2,2020,510,Birth asphyxia and birth trauma,57185.94919,10
5_Emr,2,2020,700,Breast cancer,48918.48317,11
5_Emr,2,2020,1400,Congenital anomalies,47937.35224,12
5_Emr,2,2020,1180,Chronic obstructive pulmonary disease,45947.9632,13
5_Emr,2,2020,110,Diarrhoeal diseases,44156.93737,14
5_Emr,2,2020,30,Tuberculosis,41368.93893,15
5_Emr,2,2021,1130,Ischaemic heart disease,357308.7519,1
5_Emr,2,2021,395,COVID-19,254320.8099,2
5_Emr,2,2021,1140,Stroke,206327.9549,3
5_Emr,2,2021,390,Lower respiratory infections,81546.17726,4
5_Emr,2,2021,800,Diabetes mellitus,81456.57711,5
5_Emr,2,2021,500,Preterm birth complications,81311.31036,6
5_Emr,2,2021,1270,Kidney diseases,72092.15739,7
5_Emr,2,2021,1120,Hypertensive heart disease,71401.24343,8
5_Emr,2,2021,1230,Cirrhosis of the liver,63940.03521,9
5_Emr,2,2021,510,Birth asphyxia and birth trauma,55918.33699,10
5_Emr,2,2021,700,Breast cancer,51325.73575,11
5_Emr,2,2021,1180,Chronic obstructive pulmonary disease,47461.72679,12
5_Emr,2,2021,1400,Congenital anomalies,46999.75752,13
5_Emr,2,2021,110,Diarrhoeal diseases,44064.33464,14
5_Emr,2,2021,30,Tuberculosis,42425.53481,15
5_Emr,3,2000,1130,Ischaemic heart disease,431031.4961,1
5_Emr,3,2000,1140,Stroke,257596.5873,2
5_Emr,3,2000,390,Lower respiratory infections,237699.5305,3
5_Emr,3,2000,500,Preterm birth complications,209616.4585,4
5_Emr,3,2000,110,Diarrhoeal diseases,190990.6161,5
5_Emr,3,2000,510,Birth asphyxia and birth trauma,169054.0039,6
5_Emr,3,2000,150,Measles,118599.9361,7
5_Emr,3,2000,1230,Cirrhosis of the liver,102270.0574,8
5_Emr,3,2000,30,Tuberculosis,101840.8268,9
5_Emr,3,2000,1530,Road injury,90677.53424,10
5_Emr,3,2000,1180,Chronic obstructive pulmonary disease,84747.98147,11
5_Emr,3,2000,1400,Congenital anomalies,73330.85202,12
5_Emr,3,2000,1120,Hypertensive heart disease,72419.11964,13
5_Emr,3,2000,1270,Kidney diseases,60026.20752,14
5_Emr,3,2000,800,Diabetes mellitus,58644.27401,15
5_Emr,3,2019,1130,Ischaemic heart disease,717708.2291,1
5_Emr,3,2019,1140,Stroke,361700.8181,2
5_Emr,3,2019,390,Lower respiratory infections,197209.055,3
5_Emr,3,2019,500,Preterm birth complications,191896.9475,4
5_Emr,3,2019,510,Birth asphyxia and birth trauma,132872.8495,5
5_Emr,3,2019,800,Diabetes mellitus,130355.0516,6
5_Emr,3,2019,1230,Cirrhosis of the liver,128556.7995,7
5_Emr,3,2019,1270,Kidney diseases,126765.5303,8
5_Emr,3,2019,1530,Road injury,123273.598,9
5_Emr,3,2019,1120,Hypertensive heart disease,120285.0593,10
5_Emr,3,2019,1630,Collective violence and legal intervention,115407.1584,11
5_Emr,3,2019,1180,Chronic obstructive pulmonary disease,115264.8603,12
5_Emr,3,2019,1400,Congenital anomalies,106540.4636,13
5_Emr,3,2019,110,Diarrhoeal diseases,99289.45995,14
5_Emr,3,2019,30,Tuberculosis,80027.2151,15
5_Emr,3,2020,1130,Ischaemic heart disease,742333.6969,1
5_Emr,3,2020,395,COVID-19,434571.8038,2
5_Emr,3,2020,1140,Stroke,376228.5184,3
5_Emr,3,2020,500,Preterm birth complications,188607.8833,4
5_Emr,3,2020,390,Lower respiratory infections,185784.5142,5
5_Emr,3,2020,800,Diabetes mellitus,136164.9191,6
5_Emr,3,2020,1270,Kidney diseases,130788.1728,7
5_Emr,3,2020,510,Birth asphyxia and birth trauma,130082.0336,8
5_Emr,3,2020,1230,Cirrhosis of the liver,127402.0773,9
5_Emr,3,2020,1120,Hypertensive heart disease,124013.2056,10
5_Emr,3,2020,1180,Chronic obstructive pulmonary disease,121341.0848,11
5_Emr,3,2020,1530,Road injury,111080.8684,12
5_Emr,3,2020,1400,Congenital anomalies,104778.7248,13
5_Emr,3,2020,110,Diarrhoeal diseases,92725.19555,14
5_Emr,3,2020,30,Tuberculosis,87948.75967,15
5_Emr,3,2021,1130,Ischaemic heart disease,732580.7104,1
5_Emr,3,2021,395,COVID-19,616105.0646,2
5_Emr,3,2021,1140,Stroke,368539.3988,3
5_Emr,3,2021,500,Preterm birth complications,184764.8678,4
5_Emr,3,2021,390,Lower respiratory infections,176929.3239,5
5_Emr,3,2021,800,Diabetes mellitus,136714.9203,6
5_Emr,3,2021,1270,Kidney diseases,131390.615,7
5_Emr,3,2021,510,Birth asphyxia and birth trauma,127315.114,8
5_Emr,3,2021,1230,Cirrhosis of the liver,126536.2969,9
5_Emr,3,2021,1530,Road injury,124560.3429,10
5_Emr,3,2021,1120,Hypertensive heart disease,121991.1489,11
5_Emr,3,2021,1180,Chronic obstructive pulmonary disease,116007.0498,12
5_Emr,3,2021,1400,Congenital anomalies,102171.4406,13
5_Emr,3,2021,110,Diarrhoeal diseases,90216.537,14
5_Emr,3,2021,30,Tuberculosis,88895.13972,15
6_Wpr,1,2000,1140,Stroke,1183695.513,1
6_Wpr,1,2000,1180,Chronic obstructive pulmonary disease,773878.1123,2
6_Wpr,1,2000,1130,Ischaemic heart disease,578411.8654,3
6_Wpr,1,2000,680,"Trachea, bronchus, lung cancers",337432.6823,4
6_Wpr,1,2000,640,Stomach cancer,320887.6149,5
6_Wpr,1,2000,1530,Road injury,264074.7025,6
6_Wpr,1,2000,390,Lower respiratory infections,254100.7549,7
6_Wpr,1,2000,630,Oesophagus cancer,183552.539,8
6_Wpr,1,2000,1230,Cirrhosis of the liver,150538.4618,9
6_Wpr,1,2000,660,Liver cancer,142679.0936,10
6_Wpr,1,2000,1610,Self-harm,136926.3543,11
6_Wpr,1,2000,30,Tuberculosis,126813.9303,12
6_Wpr,1,2000,1120,Hypertensive heart disease,121151.5929,13
6_Wpr,1,2000,650,Colon and rectum cancers,114578.7993,14
6_Wpr,1,2000,1270,Kidney diseases,99132.58872,15
6_Wpr,1,2019,1140,Stroke,1631706.702,1
6_Wpr,1,2019,1130,Ischaemic heart disease,1275282.767,2
6_Wpr,1,2019,1180,Chronic obstructive pulmonary disease,791737.7553,3
6_Wpr,1,2019,680,"Trachea, bronchus, lung cancers",598970.6282,4
6_Wpr,1,2019,640,Stomach cancer,340666.0424,5
6_Wpr,1,2019,390,Lower respiratory infections,271301.9814,6
6_Wpr,1,2019,1530,Road injury,234697.7672,7
6_Wpr,1,2019,630,Oesophagus cancer,225083.1146,8
6_Wpr,1,2019,650,Colon and rectum cancers,210959.3732,9
6_Wpr,1,2019,1120,Hypertensive heart disease,192551.4703,10
6_Wpr,1,2019,950,Alzheimer disease and other dementias,183060.8358,11
6_Wpr,1,2019,660,Liver cancer,178846.6519,12
6_Wpr,1,2019,1270,Kidney diseases,172846.1989,13
6_Wpr,1,2019,1230,Cirrhosis of the liver,157664.7434,14
6_Wpr,1,2019,800,Diabetes mellitus,121644.3303,15
6_Wpr,1,2020,1140,Stroke,1670681.586,1
6_Wpr,1,2020,1130,Ischaemic heart disease,1310659.998,2
6_Wpr,1,2020,1180,Chronic obstructive pulmonary disease,807427.3548,3
6_Wpr,1,2020,680,"Trachea, bronchus, lung cancers",615979.6622,4
6_Wpr,1,2020,640,Stomach cancer,346475.4976,5
6_Wpr,1,2020,390,Lower respiratory infections,250418.7693,6
6_Wpr,1,2020,630,Oesophagus cancer,232890.7294,7
6_Wpr,1,2020,1530,Road injury,225241.5257,8
6_Wpr,1,2020,650,Colon and rectum cancers,217841.4122,9
6_Wpr,1,2020,1120,Hypertensive heart disease,196662.5079,10
6_Wpr,1,2020,950,Alzheimer disease and other dementias,189255.4222,11
6_Wpr,1,2020,660,Liver cancer,178746.5531,12
6_Wpr,1,2020,1270,Kidney diseases,176972.8658,13
6_Wpr,1,2020,1230,Cirrhosis of the liver,160852.3257,14
6_Wpr,1,2020,800,Diabetes mellitus,124802.4732,15
6_Wpr,1,2021,1140,Stroke,1695462.165,1
6_Wpr,1,2021,1130,Ischaemic heart disease,1358982.803,2
6_Wpr,1,2021,1180,Chronic obstructive pulmonary disease,819527.4782,3
6_Wpr,1,2021,680,"Trachea, bronchus, lung cancers",624805.6284,4
6_Wpr,1,2021,640,Stomach cancer,346208.7838,5
6_Wpr,1,2021,390,Lower respiratory infections,267126.5876,6
6_Wpr,1,2021,630,Oesophagus cancer,236298.0591,7
6_Wpr,1,2021,650,Colon and rectum cancers,223107.1033,8
6_Wpr,1,2021,1530,Road injury,221238.137,9
6_Wpr,1,2021,950,Alzheimer disease and other dementias,202263.4457,10
6_Wpr,1,2021,1120,Hypertensive heart disease,201905.3472,11
6_Wpr,1,2021,1270,Kidney diseases,185974.8645,12
6_Wpr,1,2021,660,Liver cancer,179215.9392,13
6_Wpr,1,2021,1230,Cirrhosis of the liver,164994.709,14
6_Wpr,1,2021,800,Diabetes mellitus,130945.7796,15
6_Wpr,2,2000,1140,Stroke,1079432.486,1
6_Wpr,2,2000,1180,Chronic obstructive pulmonary disease,687017.8427,2
6_Wpr,2,2000,1130,Ischaemic heart disease,528113.0679,3
6_Wpr,2,2000,390,Lower respiratory infections,219472.7752,4
6_Wpr,2,2000,640,Stomach cancer,160561.0373,5
6_Wpr,2,2000,680,"Trachea, bronchus, lung cancers",154474.6909,6
6_Wpr,2,2000,950,Alzheimer disease and other dementias,148195.3568,7
6_Wpr,2,2000,1120,Hypertensive heart disease,133543.3549,8
6_Wpr,2,2000,1610,Self-harm,107527.1864,9
6_Wpr,2,2000,1270,Kidney diseases,98383.69021,10
6_Wpr,2,2000,1530,Road injury,93784.26267,11
6_Wpr,2,2000,650,Colon and rectum cancers,90411.65866,12
6_Wpr,2,2000,800,Diabetes mellitus,87351.51929,13
6_Wpr,2,2000,700,Breast cancer,79421.88091,14
6_Wpr,2,2000,30,Tuberculosis,74312.21678,15
6_Wpr,2,2019,1140,Stroke,1269806.591,1
6_Wpr,2,2019,1130,Ischaemic heart disease,1062950.085,2
6_Wpr,2,2019,1180,Chronic obstructive pulmonary disease,555751.5207,3
6_Wpr,2,2019,950,Alzheimer disease and other dementias,379511.6042,4
6_Wpr,2,2019,680,"Trachea, bronchus, lung cancers",289689.9808,5
6_Wpr,2,2019,390,Lower respiratory infections,230342.0166,6
6_Wpr,2,2019,1120,Hypertensive heart disease,189317.9498,7
6_Wpr,2,2019,1270,Kidney diseases,156982.0798,8
6_Wpr,2,2019,640,Stomach cancer,153265.0702,9
6_Wpr,2,2019,650,Colon and rectum cancers,142735.8254,10
6_Wpr,2,2019,800,Diabetes mellitus,135353.9993,11
6_Wpr,2,2019,700,Breast cancer,133677.0075,12
6_Wpr,2,2019,1530,Road injury,77784.36757,13
6_Wpr,2,2019,660,Liver cancer,74691.31404,14
6_Wpr,2,2019,1550,Falls,74584.43758,15
6_Wpr,2,2020,1140,Stroke,1252501.134,1
6_Wpr,2,2020,1130,Ischaemic heart disease,1050427.592,2
6_Wpr,2,2020,1180,Chronic obstructive pulmonary disease,552142.7202,3
6_Wpr,2,2020,950,Alzheimer disease and other dementias,380286.6,4
6_Wpr,2,2020,680,"Trachea, bronchus, lung cancers",296123.3368,5
6_Wpr,2,2020,390,Lower respiratory infections,203776.2016,6
6_Wpr,2,2020,1120,Hypertensive heart disease,186868.8541,7
6_Wpr,2,2020,1270,Kidney diseases,155908.1843,8
6_Wpr,2,2020,640,Stomach cancer,151903.4613,9
6_Wpr,2,2020,650,Colon and rectum cancers,143340.3205,10
6_Wpr,2,2020,800,Diabetes mellitus,133123.2046,11
6_Wpr,2,2020,700,Breast cancer,132922.0338,12
6_Wpr,2,2020,670,Pancreas cancer,73975.14529,13
6_Wpr,2,2020,1550,Falls,73585.19387,14
6_Wpr,2,2020,660,Liver cancer,72639.20775,15
6_Wpr,2,2021,1140,Stroke,1351743.96,1
6_Wpr,2,2021,1130,Ischaemic heart disease,1161912.788,2
6_Wpr,2,2021,1180,Chronic obstructive pulmonary disease,607503.305,3
6_Wpr,2,2021,950,Alzheimer disease and other dementias,440494.4104,4
6_Wpr,2,2021,680,"Trachea, bronchus, lung cancers",319899.6191,5
6_Wpr,2,2021,390,Lower respiratory infections,228668.4128,6
6_Wpr,2,2021,1120,Hypertensive heart disease,207250.2075,7
6_Wpr,2,2021,1270,Kidney diseases,173268.877,8
6_Wpr,2,2021,640,Stomach cancer,159835.7901,9
6_Wpr,2,2021,650,Colon and rectum cancers,153688.5662,10
6_Wpr,2,2021,800,Diabetes mellitus,148568.5168,11
6_Wpr,2,2021,700,Breast cancer,146912.6832,12
6_Wpr,2,2021,1550,Falls,81590.62738,13
6_Wpr,2,2021,670,Pancreas cancer,79112.29604,14
6_Wpr,2,2021,660,Liver cancer,76362.52535,15
6_Wpr,3,2000,1140,Stroke,2263127.999,1
6_Wpr,3,2000,1180,Chronic obstructive pulmonary disease,1460895.955,2
6_Wpr,3,2000,1130,Ischaemic heart disease,1106524.933,3
6_Wpr,3,2000,680,"Trachea, bronchus, lung cancers",491907.3732,4
6_Wpr,3,2000,640,Stomach cancer,481448.6522,5
6_Wpr,3,2000,390,Lower respiratory infections,473573.5302,6
6_Wpr,3,2000,1530,Road injury,357858.9652,7
6_Wpr,3,2000,630,Oesophagus cancer,255181.5255,8
6_Wpr,3,2000,1120,Hypertensive heart disease,254694.9478,9
6_Wpr,3,2000,1610,Self-harm,244453.5408,10
6_Wpr,3,2000,1230,Cirrhosis of the liver,220696.607,11
6_Wpr,3,2000,950,Alzheimer disease and other dementias,216428.5505,12
6_Wpr,3,2000,650,Colon and rectum cancers,204990.458,13
6_Wpr,3,2000,30,Tuberculosis,201126.1471,14
6_Wpr,3,2000,1270,Kidney diseases,197516.2789,15
6_Wpr,3,2019,1140,Stroke,2901513.293,1
6_Wpr,3,2019,1130,Ischaemic heart disease,2338232.852,2
6_Wpr,3,2019,1180,Chronic obstructive pulmonary disease,1347489.276,3
6_Wpr,3,2019,680,"Trachea, bronchus, lung cancers",888660.609,4
6_Wpr,3,2019,950,Alzheimer disease and other dementias,562572.44,5
6_Wpr,3,2019,390,Lower respiratory infections,501643.998,6
6_Wpr,3,2019,640,Stomach cancer,493931.1126,7
6_Wpr,3,2019,1120,Hypertensive heart disease,381869.4201,8
6_Wpr,3,2019,650,Colon and rectum cancers,353695.1986,9
6_Wpr,3,2019,1270,Kidney diseases,329828.2787,10
6_Wpr,3,2019,1530,Road injury,312482.1347,11
6_Wpr,3,2019,630,Oesophagus cancer,288769.7738,12
6_Wpr,3,2019,800,Diabetes mellitus,256998.3296,13
6_Wpr,3,2019,660,Liver cancer,253537.966,14
6_Wpr,3,2019,1230,Cirrhosis of the liver,218267.8144,15
6_Wpr,3,2020,1140,Stroke,2923182.719,1
6_Wpr,3,2020,1130,Ischaemic heart disease,2361087.591,2
6_Wpr,3,2020,1180,Chronic obstructive pulmonary disease,1359570.075,3
6_Wpr,3,2020,680,"Trachea, bronchus, lung cancers",912102.9991,4
6_Wpr,3,2020,950,Alzheimer disease and other dementias,569542.0223,5
6_Wpr,3,2020,640,Stomach cancer,498378.9589,6
6_Wpr,3,2020,390,Lower respiratory infections,454194.9709,7
6_Wpr,3,2020,1120,Hypertensive heart disease,383531.362,8
6_Wpr,3,2020,650,Colon and rectum cancers,361181.7328,9
6_Wpr,3,2020,1270,Kidney diseases,332881.0501,10
6_Wpr,3,2020,1530,Road injury,297144.6396,11
6_Wpr,3,2020,630,Oesophagus cancer,296617.0666,12
6_Wpr,3,2020,800,Diabetes mellitus,257925.6778,13
6_Wpr,3,2020,660,Liver cancer,251385.7608,14
6_Wpr,3,2020,1230,Cirrhosis of the liver,220484.3175,15
6_Wpr,3,2021,1140,Stroke,3047206.125,1
6_Wpr,3,2021,1130,Ischaemic heart disease,2520895.591,2
6_Wpr,3,2021,1180,Chronic obstructive pulmonary disease,1427030.783,3
6_Wpr,3,2021,680,"Trachea, bronchus, lung cancers",944705.2475,4
