iso3,year,c_newinc,e_pop_num,priv_new_dx
GRL,2022,58,55994,
GRL,2023,49,55922,
GRL,2024,62,55847,
GTM,2000,2913,11697585,
GTM,2001,2419,11969429,
GTM,2002,2909,12246918,
GTM,2003,2642,12525847,
GTM,2004,3313,12807403,
GTM,2005,3803,13087627,
GTM,2006,3626,13367451,7
GTM,2007,3140,13652032,
GTM,2008,3246,13935172,24
GTM,2009,2902,14215615,0
GTM,2010,3322,14500115,0
GTM,2011,3040,14792127,29
GTM,2012,3442,15089659,5
GTM,2013,3311,15387337,8
GTM,2014,3163,15681718,12
GTM,2015,3325,15971743,
GTM,2016,3223,16268768,
GTM,2017,3445,16567351,
GTM,2018,3568,16845683,
GTM,2019,3716,17103794,
GTM,2020,2750,17357328,
GTM,2021,3089,17598650,
GTM,2022,4092,17847882,
GTM,2023,4733,18124838,
GTM,2024,4622,18406356,
GUM,2000,54,160069,
GUM,2001,63,161324,
GUM,2002,51,162324,
GUM,2003,22,163134,
GUM,2004,50,163813,
GUM,2005,63,164359,
GUM,2006,44,164845,1
GUM,2007,53,165261,
GUM,2008,89,165701,
GUM,2009,102,166168,35
GUM,2010,101,166529,42
GUM,2011,82,166545,
GUM,2012,68,166323,
GUM,2013,48,165966,
GUM,2014,56,165480,
GUM,2015,76,164900,
GUM,2016,75,164238,
GUM,2017,84,163491,
GUM,2018,71,162680,
GUM,2019,79,161809,
GUM,2020,57,162160,
GUM,2021,58,163717,
GUM,2022,59,165183,
GUM,2023,45,166502,
GUM,2024,60,167772,
GUY,2000,422,764831,
GUY,2001,422,764472,
GUY,2002,590,763647,
GUY,2003,631,763097,
GUY,2004,603,762422,
GUY,2005,639,760908,
GUY,2006,710,758973,8
GUY,2007,594,756863,
GUY,2008,653,754610,
GUY,2009,763,752094,
GUY,2010,712,749259,12
GUY,2011,710,746146,
GUY,2012,748,746290,72
GUY,2013,679,750031,71
GUY,2014,545,754230,27
GUY,2015,571,758781,
GUY,2016,577,763554,
GUY,2017,524,768476,
GUY,2018,516,791561,
GUY,2019,497,807664,
GUY,2020,366,807476,
GUY,2021,414,815477,
GUY,2022,390,821636,
GUY,2023,424,826356,
GUY,2024,427,831082,
HKG,2000,6015,6704666,
HKG,2001,6788,6774238,
HKG,2002,6277,6821412,
HKG,2003,5914,6858913,
HKG,2004,5684,6888163,
HKG,2005,5660,6908485,
HKG,2006,5536,6931088,8
HKG,2007,5363,6971343,
HKG,2008,5544,7020689,
HKG,2009,5160,7064462,
HKG,2010,4935,7101632,
HKG,2011,4739,7142969,359
HKG,2012,4809,7201063,342
HKG,2013,4744,7264334,325
HKG,2014,4759,7319500,350
HKG,2015,4498,7366408,
HKG,2016,4412,7408011,
HKG,2017,4306,7444892,
HKG,2018,4286,7471194,
HKG,2019,4051,7485812,
HKG,2020,3642,7490233,
HKG,2021,3711,7484591,
HKG,2022,3190,7465905,
HKG,2023,3218,7442727,
HKG,2024,3202,7414911,
HND,2000,6406,6577777,
HND,2001,5048,6757983,
HND,2002,4485,6938867,
HND,2003,4051,7119211,
HND,2004,3594,7299003,
HND,2005,3333,7478354,
HND,2006,3197,7656833,
HND,2007,2772,7834796,
HND,2008,2829,8012589,0
HND,2009,2924,8189900,0
HND,2010,2876,8365871,0
HND,2011,3233,8540587,
HND,2012,3014,8715081,0
HND,2013,2981,8889280,0
HND,2014,2789,9063122,0
HND,2015,2906,9237309,
HND,2016,2886,9412377,
HND,2017,2798,9588144,
HND,2018,2838,9765209,
HND,2019,2424,9943626,
HND,2020,1847,10119645,
HND,2021,2063,10289877,
HND,2022,2297,10463882,
HND,2023,2616,10644848,
HND,2024,2642,10825694,
HRV,2000,1630,4326097,
HRV,2001,1376,4301063,
HRV,2002,1443,4305787,
HRV,2003,1391,4306681,
HRV,2004,1170,4310059,
HRV,2005,1050,4313949,
HRV,2006,1029,4315798,
HRV,2007,951,4315962,
HRV,2008,980,4314625,
HRV,2009,832,4310525,
HRV,2010,688,4301142,
HRV,2011,619,4280830,
HRV,2012,539,4259232,
HRV,2013,511,4242400,
HRV,2014,496,4219480,
HRV,2015,484,4183722,
HRV,2016,449,4136441,
HRV,2017,364,4079200,
HRV,2018,364,4024868,
HRV,2019,297,3986339,
HRV,2020,177,3953963,
HRV,2021,154,3924604,
HRV,2022,206,3907017,
HRV,2023,260,3896036,
HRV,2024,,3875319,
HTI,2000,10420,8303152,
HTI,2001,10224,8455921,
HTI,2002,12066,8607647,
HTI,2003,14004,8759913,
HTI,2004,14533,8910259,
HTI,2005,14311,9061270,
HTI,2006,13959,9216559,8
HTI,2007,14133,9373301,
HTI,2008,14602,9530774,
HTI,2009,14777,9689580,
HTI,2010,14222,9803296,5000
HTI,2011,15225,9914905,
HTI,2012,16571,10069768,300
HTI,2013,17040,10222353,380
HTI,2014,15806,10373231,380
HTI,2015,16234,10523236,
HTI,2016,15302,10671458,
HTI,2017,14966,10817755,
HTI,2018,13383,10962369,
HTI,2019,13019,11105171,
HTI,2020,11273,11243847,
HTI,2021,10407,11374584,
HTI,2022,11138,11503612,
HTI,2023,11714,11637406,
HTI,2024,11161,11772562,
HUN,2000,3073,10190597,
HUN,2001,2923,10166688,
HUN,2002,2720,10138459,
HUN,2003,2720,10108961,
HUN,2004,2251,10085791,
HUN,2005,1808,10065705,
HUN,2006,1687,10049937,0
HUN,2007,1540,10034086,
HUN,2008,1428,10016666,
HUN,2009,1272,10001370,
HUN,2010,1528,9979132,
HUN,2011,1279,9946681,
HUN,2012,1159,9916622,
HUN,2013,1040,9889351,
HUN,2014,799,9862845,
HUN,2015,858,9839211,
HUN,2016,737,9810544,
HUN,2017,650,9785610,
HUN,2018,602,9774396,
HUN,2019,528,9770341,
HUN,2020,384,9749457,
HUN,2021,314,9707853,
HUN,2022,435,9684301,
HUN,2023,493,9686464,
HUN,2024,423,9676124,
IDN,2000,84591,216077793,
IDN,2001,92792,219097894,
IDN,2002,155188,222088489,
IDN,2003,174174,225048011,
IDN,2004,210229,227926643,
IDN,2005,254601,230871650,
IDN,2006,277589,233951648,8
IDN,2007,275193,237062338,
IDN,2008,296514,240157904,
IDN,2009,292754,243220031,2691
IDN,2010,300659,246305322,1310
IDN,2011,318949,249470034,4890
IDN,2012,328824,252698523,5432
IDN,2013,325582,255852473,26345
IDN,2014,322806,258877417,28186
IDN,2015,331703,261799252,30550
IDN,2016,364671,264627410,37805
IDN,2017,442172,267346647,58633
IDN,2018,568865,269951843,101839
IDN,2019,559847,272489386,109216
IDN,2020,384025,274814856,74547
IDN,2021,432577,276758054,98309
IDN,2022,708658,278830522,198825
IDN,2023,804836,281190070,251940
IDN,2024,839018,283487922,267331
IND,2000,1115718,1057922722,
IND,2001,1085075,1077898574,
IND,2002,1060951,1097600382,
IND,2003,1073282,1116802995,
IND,2004,1136182,1135991522,
IND,2005,1156248,1154676330,
IND,2006,1228827,1172878890,8
IND,2007,1295943,1190676022,
IND,2008,1332267,1207930973,3584
IND,2009,1351913,1225524748,33649
IND,2010,1339866,1243481553,35025
IND,2011,1323949,1261224955,3970
IND,2012,1289836,1278674506,3533
IND,2013,1243905,1295829516,85439
IND,2014,1609547,1312277198,194992
IND,2015,1667136,1328024502,184802
IND,2016,1763876,1343944301,330186
IND,2017,1649694,1359657407,400113
IND,2018,1908683,1374659072,542527
IND,2019,2162323,1389030316,678895
IND,2020,1629301,1402617699,559923
IND,2021,1965444,1414203891,693660
IND,2022,2255641,1425423217,809484
IND,2023,2382714,1438069593,933494
IND,2024,2498584,1450935788,956417
IRL,2000,386,3802578,
IRL,2001,393,3862987,
IRL,2002,375,3928451,
IRL,2003,408,3992939,
IRL,2004,408,4066070,
IRL,2005,423,4155293,
IRL,2006,441,4268783,2
IRL,2007,435,4393512,
IRL,2008,430,4486001,
IRL,2009,427,4533748,
IRL,2010,387,4559082,
IRL,2011,388,4579600,
IRL,2012,341,4600120,
IRL,2013,356,4624687,
IRL,2014,297,4658244,
IRL,2015,295,4702497,
IRL,2016,293,4753500,
IRL,2017,301,4810255,
IRL,2018,294,4872559,
IRL,2019,247,4933495,
IRL,2020,229,4982595,
IRL,2021,210,5028427,
IRL,2022,197,5110010,
IRL,2023,207,5196629,
IRL,2024,268,5255016,
IRN,2000,11850,66418666,
IRN,2001,11783,67452003,
IRN,2002,11464,68011319,
IRN,2003,10900,68769345,
IRN,2004,10171,70256325,
IRN,2005,9212,71828453,
IRN,2006,9361,73392739,6
IRN,2007,9316,74602638,
IRN,2008,9453,75514207,2664
IRN,2009,10097,76457819,2839
IRN,2010,10362,77420845,2874
IRN,2011,10980,78383591,2982
IRN,2012,11042,79370581,3090
IRN,2013,11052,80414680,3282
IRN,2014,10191,81502041,3093
IRN,2015,10215,82619360,3019
IRN,2016,9252,83812228,2598
IRN,2017,9051,85026754,2380
IRN,2018,8906,86117998,2316
IRN,2019,8524,87051651,2063
IRN,2020,5993,87723439,1818
IRN,2021,6199,88455483,2112
IRN,2022,7261,89524250,2483
IRN,2023,7425,90608706,2274
IRN,2024,7033,91567739,2188
IRQ,2000,9697,24424058,
IRQ,2001,10478,25197848,
IRQ,2002,11898,26006556,
IRQ,2003,11656,26802655,
IRQ,2004,10498,27577880,
IRQ,2005,9454,28407453,
IRQ,2006,8043,28616508,0
IRQ,2007,7863,28391605,
IRQ,2008,9099,28971038,461
IRQ,2009,9385,30058204,720
IRQ,2010,9707,31045375,814
IRQ,2011,8837,32161417,3154
IRQ,2012,8664,33654836,2938
IRQ,2013,8554,35281988,3464
IRQ,2014,8268,36550059,3803
IRQ,2015,8183,37560533,3945
IRQ,2016,7246,38469630,3756
IRQ,2017,7644,39337361,4082
IRQ,2018,7104,40265625,3714
IRQ,2019,6616,41192170,3111
IRQ,2020,4987,42116599,2281
IRQ,2021,5801,43071206,2281
IRQ,2022,6643,44070549,2830
IRQ,2023,6945,45074055,2965
IRQ,2024,6454,46042013,2893
ISL,2000,13,281279,
ISL,2001,12,285048,
ISL,2002,8,287604,
ISL,2003,5,289612,
ISL,2004,11,292168,
ISL,2005,10,296830,
ISL,2006,13,303876,6
ISL,2007,12,311646,
ISL,2008,6,317518,
ISL,2009,9,318607,
ISL,2010,22,318158,
ISL,2011,8,319147,
ISL,2012,10,320835,
ISL,2013,11,323893,
ISL,2014,8,327507,
ISL,2015,7,330948,
ISL,2016,6,335580,
ISL,2017,13,343527,
ISL,2018,8,352849,
ISL,2019,13,360713,
ISL,2020,12,366615,
ISL,2021,7,372640,
ISL,2022,16,380355,
ISL,2023,14,387551,
ISL,2024,,393395,
ISR,2000,537,6111188,
ISR,2001,512,6259977,
ISR,2002,466,6387724,
ISR,2003,472,6502816,
ISR,2004,456,6615083,
ISR,2005,371,6728206,
ISR,2006,340,6844040,
ISR,2007,396,6962455,
ISR,2008,322,7082623,
ISR,2009,347,7206104,
ISR,2010,340,7336732,
ISR,2011,412,7471012,
ISR,2012,506,7607783,
ISR,2013,308,7749381,
ISR,2014,361,7897179,
ISR,2015,283,8052910,
ISR,2016,250,8210007,
ISR,2017,234,8361801,
ISR,2018,292,8510061,
ISR,2019,215,8657474,
ISR,2020,157,8800377,
ISR,2021,211,8942923,
ISR,2022,207,9103159,
ISR,2023,223,9256311,
ISR,2024,196,9387024,
ITA,2000,3501,57272194,
ITA,2001,4287,57305753,
ITA,2002,3925,57420629,
ITA,2003,4365,57739701,
ITA,2004,3969,58176741,
ITA,2005,3844,58519684,
ITA,2006,4145,58754431,
ITA,2007,2755,59108722,
ITA,2008,4126,59561684,
ITA,2009,4087,59904009,
ITA,2010,4539,60164220,
ITA,2011,3421,60367883,
ITA,2012,3096,60531519,
ITA,2013,3019,60653862,
ITA,2014,,60664178,
ITA,2015,3476,60575321,
ITA,2016,3778,60478115,
ITA,2017,3828,60390306,
ITA,2018,3777,60277493,
ITA,2019,3185,60130141,
ITA,2020,2163,59912772,
ITA,2021,2378,59729355,
ITA,2022,2294,59619113,
ITA,2023,2707,59499452,
ITA,2024,,59342869,
JAM,2000,127,2607832,
JAM,2001,121,2624410,
JAM,2002,106,2640571,
JAM,2003,120,2656621,
JAM,2004,116,2672224,
JAM,2005,90,2687071,
JAM,2006,95,2700970,2
JAM,2007,104,2713799,
JAM,2008,105,2725628,
JAM,2009,139,2736994,
JAM,2010,130,2748573,0
JAM,2011,105,2760496,
JAM,2012,91,2772426,
JAM,2013,96,2783686,
JAM,2014,86,2793756,1
JAM,2015,103,2802532,
JAM,2016,103,2809919,
JAM,2017,121,2815761,
JAM,2018,82,2820098,
JAM,2019,75,2823267,
JAM,2020,61,2830733,
JAM,2021,57,2837683,
JAM,2022,83,2839144,
JAM,2023,90,2839791,
JAM,2024,48,2839171,
JOR,2000,306,5386946,
JOR,2001,342,5498879,
JOR,2002,312,5616076,
JOR,2003,320,5741830,
JOR,2004,324,5882058,
JOR,2005,367,6029587,
JOR,2006,376,6427358,6
JOR,2007,336,6827223,
JOR,2008,356,6989865,95
JOR,2009,371,7141760,94
JOR,2010,338,7297045,104
JOR,2011,328,7480423,98
JOR,2012,331,7587132,87
JOR,2013,348,7991808,70
JOR,2014,385,8791705,86
JOR,2015,424,9544732,269
JOR,2016,416,10006364,92
JOR,2017,526,10234228,95
JOR,2018,396,10462313,52
JOR,2019,446,10671894,31
JOR,2020,250,10865234,46
JOR,2021,219,11066352,117
JOR,2022,227,11256258,110
JOR,2023,251,11439215,97
JOR,2024,271,11552878,107
JPN,2000,39384,127027790,
JPN,2001,35489,127260142,
JPN,2002,32828,127484608,
JPN,2003,31638,127671253,
JPN,2004,29736,127815777,
JPN,2005,27194,127913327,
JPN,2006,25304,127997251,8
JPN,2007,24779,128087678,
JPN,2008,24181,128155995,
JPN,2009,23631,128192471,
JPN,2010,22693,128185274,
JPN,2011,22119,128096433,
JPN,2012,20857,127928285,
JPN,2013,20495,127723661,
JPN,2014,19615,127486602,
JPN,2015,18280,127275877,
JPN,2016,17625,127159959,
JPN,2017,16789,127064686,
JPN,2018,15590,126913436,
JPN,2019,14460,126699424,
JPN,2020,12739,126304549,
JPN,2021,11519,125679338,
JPN,2022,10235,124997581,
JPN,2023,10096,124370948,
JPN,2024,10051,123753041,
KAZ,2000,25843,15501105,
KAZ,2001,26224,15575558,
KAZ,2002,27546,15656679,
KAZ,2003,35145,15747383,
KAZ,2004,28432,15850161,
KAZ,2005,28629,15968119,
KAZ,2006,26619,16103719,
KAZ,2007,26710,16257218,
KAZ,2008,23140,16426526,
KAZ,2009,24905,16619853,
KAZ,2010,23399,16836812,0
KAZ,2011,25074,17066005,
KAZ,2012,18006,17306109,
KAZ,2013,18958,17556507,
KAZ,2014,15244,17816291,0
KAZ,2015,14006,18084172,0
KAZ,2016,12322,18363593,
KAZ,2017,12449,18651927,
KAZ,2018,12832,18932718,
KAZ,2019,12501,19209557,
KAZ,2020,9603,19482107,
KAZ,2021,9757,19743602,
KAZ,2022,10009,20034598,
KAZ,2023,9506,20330099,
KAZ,2024,9133,20592573,
KEN,2000,64159,30642887,
KEN,2001,73017,31619181,
KEN,2002,80183,32629818,
KEN,2003,94183,33652217,
KEN,2004,100573,34713455,
KEN,2005,102680,35796484,
KEN,2006,108342,36904012,8
KEN,2007,106438,38036346,
KEN,2008,99941,39206352,8888
KEN,2009,102997,40408892,2012
KEN,2010,99272,41598564,7162
KEN,2011,97320,42758459,9300
KEN,2012,92987,43888296,11181
KEN,2013,89796,44986784,18881
KEN,2014,88025,46051444,18200
KEN,2015,81292,47088531,15531
KEN,2016,76335,48139684,13672
KEN,2017,83599,49197766,15609
KEN,2018,94534,50207108,15769
KEN,2019,84345,51202835,16218
KEN,2020,71060,52217341,14894
KEN,2021,76010,53219163,15411
KEN,2022,88690,54252466,17064
KEN,2023,94653,55339007,18999
KEN,2024,94833,56432943,21641
KGZ,2000,6205,5025135,
KGZ,2001,6654,5071948,
KGZ,2002,7275,5116256,
KGZ,2003,6964,5159415,
KGZ,2004,6536,5203041,
KGZ,2005,6329,5246335,
KGZ,2006,6174,5282459,0
KGZ,2007,6098,5313370,
KGZ,2008,6769,5342521,
KGZ,2009,5931,5398011,
KGZ,2010,5652,5491757,
KGZ,2011,5980,5594537,
KGZ,2012,6195,5696525,0
KGZ,2013,7075,5797291,0
KGZ,2014,6390,5898329,0
KGZ,2015,7027,6001884,
KGZ,2016,7026,6108466,
KGZ,2017,6687,6220152,
KGZ,2018,6338,6341724,
KGZ,2019,6138,6494039,
KGZ,2020,4241,6664144,
KGZ,2021,4596,6820484,
KGZ,2022,4568,6955793,
KGZ,2023,4183,7073516,
KGZ,2024,3989,7186014,
KHM,2000,18891,12462329,
KHM,2001,19170,12658493,
KHM,2002,24610,12855242,
KHM,2003,28307,13050951,
KHM,2004,30838,13244730,
KHM,2005,35535,13439202,
KHM,2006,34660,13639030,0
KHM,2007,35601,13841776,
KHM,2008,38927,14053479,301
KHM,2009,39202,14276813,5540
KHM,2010,40460,14500733,851
KHM,2011,38555,14722592,706
KHM,2012,40185,14945080,763
KHM,2013,37743,15170201,660
KHM,2014,43059,15396774,465
KHM,2015,35169,15623257,
KHM,2016,33453,15852819,
KHM,2017,34238,16073368,
KHM,2018,28620,16274532,
KHM,2019,29906,16481306,
KHM,2020,29050,16725472,
KHM,2021,21589,16974300,690
KHM,2022,32772,17201724,3012
KHM,2023,32270,17423885,3154
KHM,2024,33779,17638793,4486
KIR,2000,252,88613,
KIR,2001,189,90334,
KIR,2002,196,92261,
KIR,2003,284,94181,
KIR,2004,310,96092,
KIR,2005,332,98039,
KIR,2006,378,100022,
KIR,2007,334,102065,
KIR,2008,335,104224,
KIR,2009,278,106472,0
KIR,2010,286,108701,4
KIR,2011,343,110647,
KIR,2012,346,112289,0
KIR,2013,407,113850,0
KIR,2014,414,115327,0
KIR,2015,496,116812,
KIR,2016,518,118473,
KIR,2017,385,120273,
KIR,2018,323,122075,
KIR,2019,410,123925,
KIR,2020,385,126095,
KIR,2021,330,128371,
KIR,2022,360,130460,
KIR,2023,565,132526,
KIR,2024,597,134524,
KNA,2000,0,45235,
KNA,2001,2,45757,
KNA,2002,3,46013,
KNA,2003,1,46186,
KNA,2004,2,46307,
KNA,2005,0,46432,
KNA,2006,1,46566,
KNA,2007,4,46705,
KNA,2008,5,46836,
KNA,2009,4,46915,
KNA,2010,2,46855,
KNA,2011,1,46882,
KNA,2012,2,47034,
KNA,2013,0,47063,
KNA,2014,7,47085,
KNA,2015,,47087,
KNA,2016,0,47075,
KNA,2017,1,47056,
KNA,2018,0,47009,
KNA,2019,2,46957,
KNA,2020,2,46871,
KNA,2021,0,46772,
KNA,2022,,46707,
KNA,2023,1,46760,
KNA,2024,,46842,
KOR,2000,21782,46766657,
KOR,2001,37268,47043467,
KOR,2002,34967,47299118,
KOR,2003,36891,47514152,
KOR,2004,34707,47697068,
KOR,2005,42892,47851652,
KOR,2006,42082,48006519,8
KOR,2007,41858,48178121,
KOR,2008,40554,48356502,
KOR,2009,43318,48546694,24426
KOR,2010,44063,48769338,30915
KOR,2011,46253,49127637,37403
KOR,2012,43702,49599586,0
KOR,2013,41579,50071162,0
KOR,2014,40190,50539059,0
KOR,2015,37541,50983912,0
KOR,2016,36435,51297843,0
KOR,2017,33467,51486278,0
KOR,2018,31052,51640902,0
KOR,2019,27956,51767845,0
KOR,2020,23110,51858488,0
KOR,2021,21433,51848395,0
KOR,2022,19128,51782508,0
KOR,2023,18361,51748740,0
KOR,2024,16798,51717598,0
KWT,2000,513,1954710,
KWT,2001,496,2008137,
KWT,2002,585,2059972,
KWT,2003,566,2109888,
KWT,2004,557,2157314,
KWT,2005,517,2236787,
KWT,2006,644,2364739,10
KWT,2007,646,2507889,
KWT,2008,867,2651416,0
KWT,2009,933,2795482,0
KWT,2010,957,2943370,0
KWT,2011,672,3132811,0
KWT,2012,737,3337025,0
KWT,2013,704,3507751,
KWT,2014,734,3665766,
KWT,2015,748,3834455,
KWT,2016,837,4003964,
KWT,2017,986,4154684,
KWT,2018,820,4323389,
KWT,2019,791,4442191,
KWT,2020,691,4400136,
KWT,2021,736,4360748,
KWT,2022,449,4589513,
KWT,2023,410,4838777,
KWT,2024,398,4934510,
LAO,2000,2227,5431211,
LAO,2001,2418,5521476,
LAO,2002,2621,5610887,
LAO,2003,2748,5697936,
LAO,2004,3206,5781614,
LAO,2005,3766,5869520,
LAO,2006,4031,5963198,4
LAO,2007,3980,6056232,
LAO,2008,4123,6148967,0
LAO,2009,3900,6241645,0
LAO,2010,4061,6334194,211
LAO,2011,4360,6426594,88
LAO,2012,4118,6518977,120
LAO,2013,4130,6611384,1459
LAO,2014,4396,6703167,459
LAO,2015,4534,6801648,
LAO,2016,4981,6908808,
LAO,2017,5730,7018152,
LAO,2018,6548,7128054,
LAO,2019,6816,7237635,
LAO,2020,8013,7346525,
LAO,2021,6171,7453192,
LAO,2022,8702,7559011,
LAO,2023,9124,7664987,
LAO,2024,8965,7769822,
LBN,2000,571,4329344,
LBN,2001,516,4401924,
LBN,2002,437,4463501,
LBN,2003,380,4525508,
LBN,2004,393,4599285,
LBN,2005,391,4671102,
LBN,2006,375,4751136,4
LBN,2007,475,4844115,
LBN,2008,523,4925357,451
LBN,2009,499,4992282,410
LBN,2010,513,5041287,429
LBN,2011,496,5096028,394
LBN,2012,630,5235744,550
LBN,2013,689,5743442,569
LBN,2014,673,6346989,588
LBN,2015,656,6472469,642
LBN,2016,646,6323057,506
LBN,2017,618,6160125,322
LBN,2018,656,5984119,378
LBN,2019,757,5794591,503
LBN,2020,658,5702402,474
LBN,2021,471,5718126,344
LBN,2022,510,5744485,385
LBN,2023,505,5773500,349
LBN,2024,532,5805970,377
LBR,2000,1500,2928120,
LBR,2001,1751,3015328,
LBR,2002,3419,3094786,
LBR,2003,2511,3119536,
LBR,2004,4337,3156889,
LBR,2005,3432,3301021,
LBR,2006,4447,3490794,4
LBR,2007,,3669040,
LBR,2008,4970,3821003,0
LBR,2009,5918,3943032,
LBR,2010,6597,4058892,452
LBR,2011,7906,4221174,797
LBR,2012,8093,4373039,435
LBR,2013,7511,4470246,102
LBR,2014,5035,4564299,50
LBR,2015,5814,4659434,
LBR,2016,7105,4755608,
LBR,2017,7691,4848919,
LBR,2018,7808,4944728,
LBR,2019,8288,5043714,
LBR,2020,6958,5149461,
LBR,2021,7327,5259313,
LBR,2022,7073,5373300,
LBR,2023,7383,5493031,
LBR,2024,8014,5612815,
LBY,2000,1341,5305030,
LBY,2001,,5403641,
LBY,2002,1824,5508418,
LBY,2003,1917,5619395,
LBY,2004,1653,5736691,
LBY,2005,2098,5858788,
LBY,2006,2022,5980212,4
LBY,2007,2119,6104372,
LBY,2008,2010,6235439,
LBY,2009,2096,6366691,
LBY,2010,,6497834,
LBY,2011,1518,6343210,
LBY,2012,1549,6179328,
LBY,2013,1344,6304630,0
LBY,2014,1153,6427249,
LBY,2015,966,6531828,
LBY,2016,1131,6632119,
LBY,2017,1363,6738773,
LBY,2018,1815,6849053,
LBY,2019,2215,6951035,
LBY,2020,1748,7045405,
LBY,2021,1944,7135172,
LBY,2022,2168,7223810,
LBY,2023,2318,7305660,
LBY,2024,2712,7381021,
LCA,2000,9,158624,
LCA,2001,15,160235,
LCA,2002,17,161640,
LCA,2003,15,162975,
LCA,2004,15,164240,
LCA,2005,14,165444,
LCA,2006,15,166634,2
LCA,2007,19,167760,
LCA,2008,21,168804,
LCA,2009,10,169873,
LCA,2010,9,170907,
LCA,2011,7,171800,
LCA,2012,11,172585,
LCA,2013,9,173368,
LCA,2014,6,174136,
LCA,2015,14,174902,
LCA,2016,3,175642,
LCA,2017,11,176338,
LCA,2018,5,177020,
LCA,2019,6,177660,
LCA,2020,8,178256,
LCA,2021,4,178528,
LCA,2022,2,178773,
LCA,2023,2,179278,
LCA,2024,1,179741,
LKA,2000,8413,19293048,
LKA,2001,7499,19600360,
LKA,2002,8939,19805751,
LKA,2003,9269,19951526,
LKA,2004,8742,20087600,
LKA,2005,9451,20216529,
LKA,2006,8738,20352402,4
LKA,2007,8938,20492539,
LKA,2008,9422,20629376,
LKA,2009,9575,20756434,
LKA,2010,9934,20879085,
LKA,2011,10181,21009044,553
LKA,2012,9155,21169454,445
LKA,2013,9331,21358830,406
LKA,2014,9305,21547461,509
LKA,2015,9305,21729973,726
LKA,2016,8664,21910773,892
LKA,2017,8328,22087536,798
LKA,2018,8620,22253117,656
LKA,2019,8204,22410558,635
LKA,2020,7035,22561801,506
LKA,2021,6551,22700374,412
LKA,2022,8121,22834967,717
LKA,2023,9271,22971614,843
LKA,2024,8936,23103568,786
LSO,2000,9746,2003915,
LSO,2001,7040,2000860,
LSO,2002,10111,1994677,
LSO,2003,12894,1985055,
LSO,2004,11409,1971130,
LSO,2005,10802,1953073,
LSO,2006,12328,1945061,4
LSO,2007,13286,1953265,
LSO,2008,12019,1966540,
LSO,2009,12213,1980876,1282
LSO,2010,11674,1996254,1441
LSO,2011,11561,2014009,1210
LSO,2012,10776,2034354,1044
LSO,2013,9555,2056494,1012
LSO,2014,8840,2080095,2689
LSO,2015,7594,2104605,
LSO,2016,7352,2130430,
LSO,2017,7117,2157111,
LSO,2018,7111,2183606,
LSO,2019,7059,2209407,
LSO,2020,4565,2235727,
LSO,2021,4490,2261539,
LSO,2022,5599,2286112,
LSO,2023,6495,2311476,
LSO,2024,6575,2337432,
LTU,2000,2657,3500408,
LTU,2001,2598,3473000,
LTU,2002,2414,3444054,
LTU,2003,2613,3415277,
LTU,2004,2036,3376692,
LTU,2005,2114,3322261,
LTU,2006,2365,3269809,
LTU,2007,2235,3231363,
LTU,2008,2096,3198478,
LTU,2009,1895,3163253,
LTU,2010,1751,3097720,
LTU,2011,1748,3028645,0
LTU,2012,1635,2988327,
LTU,2013,1573,2958356,0
LTU,2014,1481,2933169,0
LTU,2015,1395,2905765,0
LTU,2016,1347,2869101,
LTU,2017,1268,2829308,
LTU,2018,1063,2802472,
LTU,2019,1006,2795061,
LTU,2020,688,2795766,
LTU,2021,628,2794486,
LTU,2022,724,2816920,
LTU,2023,707,2854095,
LTU,2024,650,2859108,
LUX,2000,44,436126,
LUX,2001,31,441748,
LUX,2002,31,446387,
LUX,2003,54,451840,
LUX,2004,31,458306,
LUX,2005,37,465360,
LUX,2006,33,472858,
LUX,2007,39,480269,
LUX,2008,28,488995,
LUX,2009,27,498191,
LUX,2010,29,507414,
LUX,2011,25,518589,
LUX,2012,45,530947,
LUX,2013,38,543354,
LUX,2014,24,556280,
LUX,2015,30,569531,
LUX,2016,29,583502,
LUX,2017,32,596498,
LUX,2018,42,608102,
LUX,2019,48,620158,
LUX,2020,32,630581,
LUX,2021,34,640276,
LUX,2022,47,653311,
LUX,2023,42,665098,
LUX,2024,,673034,
LVA,2000,1982,2368315,
LVA,2001,2000,2338306,
LVA,2002,1803,2311345,
LVA,2003,1686,2288979,
LVA,2004,1579,2264177,
LVA,2005,1409,2239775,
LVA,2006,1290,2219043,0
LVA,2007,1227,2200768,
LVA,2008,1046,2177707,0
LVA,2009,948,2142045,
LVA,2010,913,2097833,0
LVA,2011,864,2059941,0
LVA,2012,959,2034639,0
LVA,2013,872,2013013,0
LVA,2014,738,1994152,0
LVA,2015,697,1977871,0
LVA,2016,641,1959871,
LVA,2017,543,1942600,
LVA,2018,,1927591,
LVA,2019,,1914257,
LVA,2020,,1901124,
LVA,2021,255,1885588,
LVA,2022,306,1881060,
LVA,2023,,1882395,
LVA,2024,281,1871873,
MAC,2000,449,437311,
MAC,2001,465,445125,
MAC,2002,388,456023,
MAC,2003,376,469056,
MAC,2004,337,482204,
MAC,2005,398,495415,
MAC,2006,413,508735,8
MAC,2007,383,522275,
MAC,2008,394,535930,55
MAC,2009,343,549482,
MAC,2010,394,562804,
MAC,2011,380,575631,41
MAC,2012,404,587443,51
MAC,2013,433,598755,
